Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Admission_grade,Curricular_units_2nd_sem_evaluations,Age_at_enrollment,Previous_qualification_grade,Curricular_units_1st_sem_evaluations,Tuition_fees_up_to_date,Status
0,0.0,0,0.0,120.5,0,22,125.0,0,Yes,Graduate
5,11.8,6,12.666666666666666,136.1,8,19,128.0,6,No,Dropout
4,11.25,3,12.333333333333334,124.0,5,21,132.0,7,Yes,Dropout
5,12.0,4,12.25,141.6,7,21,137.0,7,Yes,Graduate
0,0.0,0,0.0,160.0,0,21,160.0,0,Yes,Dropout
3,10.333333333333334,3,10.75,110.0,9,27,120.0,13,Yes,Dropout
0,0.0,0,0.0,100.0,8,32,134.0,7,Yes,Dropout
0,0.0,0,0.0,120.0,6,40,133.1,13,No,Dropout
2,12.5,2,14.333333333333334,124.8,10,20,116.0,9,Yes,Enrolled
2,11.5,2,11.5,140.0,13,20,140.0,8,Yes,Dropout
0,0.0,0,0.0,124.3,0,18,140.0,0,Yes,Graduate
0,0.0,2,10.5,118.9,13,21,122.0,11,Yes,Dropout
0,0.0,6,13.5,130.2,0,18,141.0,6,Yes,Dropout
0,0.0,1,11.0,120.0,19,19,120.0,17,Yes,Enrolled
0,0.0,1,10.0,140.0,6,30,140.0,6,No,Dropout
0,0.0,0,0.0,130.0,8,29,133.1,17,Yes,Dropout
3,10.666666666666666,1,12.0,130.4,7,18,137.0,10,Yes,Dropout
5,12.2,4,12.25,116.1,5,18,122.0,6,Yes,Dropout
6,11.666666666666666,5,11.4,130.0,13,22,130.0,21,Yes,Dropout
0,0.0,0,0.0,124.3,5,27,140.0,5,No,Dropout
5,14.0,4,14.25,125.0,10,20,125.0,8,Yes,Graduate
10,14.2,11,14.454545454545457,110.0,11,42,110.0,12,Yes,Graduate
12,14.461538461538462,12,14.538461538461538,115.0,14,21,133.1,13,Yes,Graduate
7,11.95,6,12.733333333333334,129.6,10,23,132.0,10,Yes,Graduate
4,13.5,5,13.2,128.8,12,21,122.0,13,Yes,Dropout
0,0.0,0,0.0,144.2,0,19,155.0,0,Yes,Graduate
4,12.75,6,12.333333333333334,134.0,10,40,120.0,7,Yes,Dropout
7,11.25,5,11.2,112.0,14,22,129.0,9,Yes,Dropout
6,13.2,6,13.2,128.8,7,19,144.0,7,Yes,Graduate
4,14.0,5,11.833333333333334,134.0,8,24,130.0,8,Yes,Enrolled
2,11.5,5,11.333333333333334,125.0,14,21,133.1,10,Yes,Enrolled
5,14.6,5,13.6,123.2,6,18,133.0,5,Yes,Graduate
2,11.5,0,0.0,118.4,10,18,131.0,10,Yes,Dropout
5,13.666666666666666,5,12.857142857142858,116.2,12,24,133.1,11,Yes,Dropout
5,12.428571428571429,3,14.333333333333334,123.0,9,28,133.1,16,Yes,Enrolled
6,14.0,5,13.5,113.5,6,19,118.0,9,Yes,Graduate
4,15.6,6,14.428571428571429,125.0,12,28,120.0,8,Yes,Enrolled
0,0.0,0,0.0,134.8,12,18,133.1,12,Yes,Dropout
0,0.0,0,0.0,149.9,0,19,145.0,0,No,Graduate
8,12.82875,8,12.82875,119.8,8,19,125.0,8,Yes,Graduate
4,13.75,0,0.0,125.0,6,21,125.0,6,Yes,Graduate
0,0.0,0,0.0,135.1,0,18,148.0,0,Yes,Dropout
6,13.166666666666666,6,14.666666666666666,138.3,6,19,139.0,6,Yes,Graduate
7,13.937142857142858,7,13.937142857142858,122.5,8,19,130.0,8,Yes,Graduate
12,14.583333333333334,10,14.7,148.0,12,20,148.0,12,Yes,Graduate
5,12.2,6,11.666666666666666,126.2,6,18,130.0,6,Yes,Graduate
6,14.85,6,14.85,129.8,7,20,134.0,7,Yes,Graduate
0,0.0,1,12.0,104.0,12,26,133.1,11,Yes,Dropout
8,15.622222222222222,7,13.6875,126.7,9,18,137.0,8,Yes,Dropout
5,11.6,5,12.4,120.0,10,58,130.0,14,Yes,Graduate
8,13.5425,7,13.398,124.6,8,18,137.0,10,Yes,Graduate
4,12.0,5,11.8,130.0,19,20,130.0,13,Yes,Enrolled
0,0.0,0,0.0,127.3,0,20,140.0,0,Yes,Dropout
14,11.928571428571429,13,11.76923076923077,122.0,17,29,150.0,19,Yes,Graduate
0,0.0,0,0.0,125.1,6,27,130.0,8,No,Dropout
6,13.0,6,13.285714285714286,110.0,11,21,133.1,8,Yes,Graduate
6,11.166666666666666,6,11.666666666666666,129.8,8,20,134.0,6,Yes,Graduate
5,12.2,6,11.5,114.9,9,19,125.0,13,Yes,Graduate
6,13.15,6,13.081666666666669,125.6,12,22,141.0,9,Yes,Graduate
6,13.0,6,12.666666666666666,125.1,6,19,138.0,6,Yes,Graduate
0,0.0,3,11.333333333333334,115.7,6,19,116.0,6,No,Dropout
5,11.6,5,13.6,112.6,8,23,122.0,8,Yes,Enrolled
5,13.2,6,13.166666666666666,127.2,7,18,131.0,6,Yes,Dropout
0,0.0,0,0.0,140.0,0,19,140.0,0,Yes,Dropout
5,12.6,5,11.666666666666666,140.0,7,20,140.0,10,Yes,Graduate
6,13.428571428571429,6,13.5,120.4,7,19,127.0,6,Yes,Graduate
0,0.0,0,0.0,100.0,6,26,133.1,7,No,Dropout
6,14.142857142857142,6,13.166666666666666,113.5,7,18,117.0,6,Yes,Graduate
2,12.5,4,12.5,132.1,11,29,150.0,11,Yes,Dropout
6,13.0,6,13.375,160.0,10,20,160.0,10,No,Graduate
6,12.666666666666666,6,13.166666666666666,126.3,6,19,128.0,6,Yes,Graduate
2,13.5,4,13.4,160.0,17,23,160.0,12,Yes,Enrolled
3,11.666666666666666,3,13.0,100.0,10,25,126.0,10,Yes,Enrolled
7,13.154285714285717,7,13.154285714285717,125.8,8,18,135.0,8,Yes,Graduate
6,12.833333333333334,6,12.833333333333334,142.2,6,19,139.0,6,Yes,Graduate
7,13.142857142857142,7,12.142857142857142,119.4,7,18,125.0,10,Yes,Graduate
6,12.385714285714286,5,13.34,106.4,9,19,106.0,9,Yes,Enrolled
4,13.75,4,13.0,120.0,10,36,120.0,15,Yes,Dropout
3,11.666666666666666,3,12.0,150.0,17,20,150.0,18,Yes,Enrolled
0,0.0,0,0.0,148.6,0,20,130.0,0,Yes,Dropout
0,0.0,5,11.0,108.7,12,18,116.0,9,Yes,Dropout
6,11.333333333333334,5,11.5,130.0,11,19,130.0,8,Yes,Enrolled
2,12.5,3,13.333333333333334,124.6,6,20,140.0,9,No,Dropout
8,13.472,7,14.594444444444443,131.0,10,18,134.0,9,Yes,Graduate
3,10.666666666666666,4,11.0,130.0,13,20,130.0,9,Yes,Dropout
0,0.0,0,0.0,116.1,5,24,122.0,8,No,Dropout
0,0.0,0,0.0,125.6,0,19,128.0,6,Yes,Dropout
2,12.0,1,12.0,121.3,10,18,130.0,9,Yes,Dropout
5,13.2,5,14.0,107.4,6,18,113.0,8,Yes,Graduate
5,11.8,6,13.571428571428571,116.9,7,18,126.0,8,Yes,Graduate
0,0.0,0,0.0,123.5,6,22,135.0,12,Yes,Dropout
6,13.857142857142858,6,14.25,130.5,7,19,141.0,8,Yes,Graduate
0,0.0,0,0.0,140.0,6,32,133.1,7,No,Dropout
0,0.0,0,0.0,117.1,12,21,133.1,12,Yes,Dropout
7,13.542857142857144,7,13.542857142857144,127.5,8,19,144.0,8,Yes,Graduate
7,11.714285714285714,9,13.11111111111111,126.0,10,39,140.0,9,Yes,Graduate
7,12.142857142857142,9,12.666666666666666,113.0,7,30,100.0,11,Yes,Graduate
2,10.0,4,10.75,130.1,13,18,135.0,10,Yes,Dropout
2,10.0,4,10.75,110.0,10,38,130.0,14,Yes,Dropout
6,13.333333333333334,6,13.666666666666666,135.8,6,20,147.0,6,Yes,Graduate
6,12.833333333333334,6,13.833333333333334,126.3,6,55,149.0,6,Yes,Graduate
16,13.0,17,13.176470588235292,130.0,18,53,130.0,18,Yes,Dropout
5,12.6,4,12.75,104.0,12,54,120.0,8,Yes,Dropout
5,12.86,5,12.86,123.6,8,18,125.0,8,Yes,Enrolled
4,12.0,4,12.0,121.0,9,44,133.1,12,No,Dropout
9,12.555555555555555,9,11.666666666666666,130.5,13,28,149.0,11,Yes,Graduate
11,16.90909090909091,14,16.5,180.0,11,37,180.0,14,Yes,Graduate
7,11.77777777777778,9,12.333333333333334,112.5,10,20,110.0,14,Yes,Graduate
7,12.820000000000002,7,12.59125,126.1,11,18,131.0,8,Yes,Enrolled
3,11.0,4,11.5,111.8,12,19,117.0,9,Yes,Dropout
13,12.923076923076923,18,11.894736842105264,131.4,13,23,120.0,19,Yes,Graduate
0,0.0,0,0.0,144.3,0,22,160.0,0,Yes,Dropout
0,0.0,0,0.0,115.0,0,24,100.0,0,No,Dropout
2,11.5,5,13.0,120.0,13,22,140.0,13,Yes,Enrolled
0,0.0,0,0.0,168.6,6,26,160.0,9,Yes,Dropout
6,14.833333333333334,6,15.166666666666666,127.7,6,18,141.0,6,Yes,Graduate
2,13.5,4,11.75,150.0,8,24,130.0,8,Yes,Dropout
1,15.0,0,0.0,129.8,6,18,142.0,5,Yes,Enrolled
0,0.0,0,0.0,135.6,0,26,130.0,0,Yes,Dropout
3,14.75,3,11.333333333333334,100.0,10,27,133.1,11,Yes,Dropout
5,13.2,5,12.6,140.0,6,20,140.0,10,Yes,Graduate
1,14.0,0,0.0,124.1,10,19,129.0,10,Yes,Dropout
4,15.5,6,15.5,131.6,9,18,148.0,8,Yes,Dropout
7,12.365714285714288,7,12.365714285714288,129.0,8,18,143.0,8,Yes,Graduate
5,13.25,5,13.2,135.7,10,19,128.0,7,Yes,Enrolled
7,11.857142857142858,7,11.428571428571429,108.0,12,34,100.0,12,Yes,Enrolled
0,0.0,0,0.0,110.8,0,19,116.0,0,Yes,Dropout
6,12.333333333333334,4,14.0,124.5,9,19,128.0,10,Yes,Graduate
5,11.8,3,12.0,100.0,16,30,120.0,12,Yes,Dropout
3,12.0,0,0.0,123.8,8,22,121.0,4,No,Dropout
3,11.333333333333334,4,10.0,131.4,7,19,137.0,13,No,Dropout
1,10.0,1,10.0,118.5,10,21,115.0,9,Yes,Dropout
0,0.0,0,0.0,122.0,0,22,129.0,0,No,Dropout
3,11.666666666666666,6,11.166666666666666,122.9,12,19,125.0,7,Yes,Enrolled
3,11.333333333333334,4,11.75,118.7,13,20,125.0,12,Yes,Enrolled
0,0.0,3,11.75,100.0,10,35,133.1,13,Yes,Dropout
1,11.0,1,10.0,135.9,7,20,131.0,8,Yes,Dropout
5,12.8,3,14.0,138.4,5,21,133.1,8,Yes,Graduate
0,0.0,0,0.0,128.2,5,27,133.1,5,No,Dropout
0,0.0,3,12.0,107.4,15,26,114.0,12,No,Dropout
0,0.0,0,0.0,129.8,10,20,127.0,10,No,Dropout
5,11.6,8,11.88888888888889,100.0,17,28,130.0,19,No,Dropout
6,13.666666666666666,6,13.833333333333334,113.0,6,19,121.0,6,Yes,Graduate
0,0.0,0,0.0,107.0,5,47,120.0,5,No,Dropout
5,12.4,5,11.4,130.0,9,55,120.0,8,No,Dropout
2,11.0,0,0.0,120.0,8,39,120.0,8,Yes,Dropout
12,10.666666666666666,14,10.642857142857142,120.5,12,35,120.0,17,Yes,Dropout
0,0.0,2,11.0,120.5,12,32,133.1,10,No,Dropout
6,16.666666666666668,6,16.833333333333332,137.0,6,20,124.0,6,Yes,Graduate
5,13.2,6,13.571428571428571,115.0,9,36,150.0,8,Yes,Graduate
5,14.375,5,14.714285714285714,142.7,14,34,133.1,11,Yes,Graduate
0,0.0,0,0.0,116.7,5,21,116.0,8,Yes,Dropout
1,11.0,1,10.0,136.1,14,42,133.1,14,Yes,Dropout
4,11.75,1,11.0,134.3,13,25,133.1,15,Yes,Dropout
0,0.0,1,11.0,153.0,0,18,167.0,6,Yes,Dropout
6,12.833333333333334,5,12.0,132.0,6,18,140.0,6,Yes,Graduate
6,11.857142857142858,6,11.125,129.6,7,19,124.0,10,Yes,Graduate
2,11.5,3,11.333333333333334,105.0,8,34,110.0,13,No,Dropout
0,0.0,2,12.0,130.8,12,20,150.0,15,Yes,Dropout
0,0.0,0,0.0,119.7,7,20,123.0,8,Yes,Dropout
7,14.54,7,14.54,132.5,8,21,152.0,8,Yes,Graduate
4,13.0,6,12.166666666666666,130.0,14,19,130.0,9,Yes,Graduate
3,11.666666666666666,4,13.5,120.0,12,31,133.1,13,No,Dropout
5,14.333333333333334,6,14.75,150.0,9,21,133.1,8,Yes,Graduate
5,11.666666666666666,5,12.375,115.6,7,20,124.0,8,Yes,Graduate
6,12.733333333333334,6,12.733333333333334,119.1,7,22,119.1,7,Yes,Graduate
0,0.0,4,12.5,123.5,6,19,128.0,9,No,Dropout
0,0.0,0,0.0,120.0,5,41,133.1,5,No,Dropout
0,0.0,0,0.0,110.0,7,27,133.1,7,Yes,Dropout
7,13.771428571428572,7,13.44285714285714,131.4,8,19,145.0,7,Yes,Dropout
8,14.2,8,14.2,126.8,8,20,141.0,8,Yes,Graduate
6,13.55,6,13.55,118.9,7,19,118.9,7,Yes,Graduate
5,11.166666666666666,5,11.6,160.0,6,35,160.0,5,Yes,Graduate
6,15.285714285714286,6,13.571428571428571,115.9,7,22,111.0,7,Yes,Graduate
6,15.0,6,13.833333333333334,109.3,6,20,111.0,6,Yes,Graduate
4,10.857142857142858,4,11.25,113.9,9,18,123.0,7,No,Dropout
4,11.25,5,10.2,121.8,9,18,133.0,7,Yes,Graduate
7,15.675714285714283,7,15.675714285714283,140.0,8,30,140.0,8,Yes,Graduate
6,12.0,6,10.833333333333334,114.7,8,18,122.0,9,Yes,Graduate
5,15.0,6,14.5,120.0,7,20,128.0,6,Yes,Enrolled
4,10.75,4,10.4,107.3,11,19,108.0,12,Yes,Enrolled
5,13.333333333333334,5,13.0,136.2,7,19,139.0,7,Yes,Graduate
8,14.125,7,12.242857142857144,119.5,8,21,130.0,7,Yes,Graduate
6,12.5,7,13.0,106.0,8,21,133.1,7,Yes,Enrolled
6,13.428571428571429,6,14.166666666666666,124.1,7,18,130.0,6,Yes,Enrolled
4,12.5,4,14.25,133.2,7,18,143.0,11,Yes,Graduate
2,10.5,1,12.0,110.0,11,35,110.0,14,No,Dropout
5,13.82,4,13.25,114.8,9,21,120.0,11,Yes,Enrolled
6,13.183333333333332,6,13.183333333333332,130.0,7,18,140.0,7,Yes,Graduate
0,0.0,1,11.0,122.6,6,22,125.0,6,Yes,Enrolled
8,12.65125,7,11.9725,133.5,8,20,134.0,8,Yes,Graduate
5,12.8,5,12.4,120.0,8,34,130.0,7,Yes,Graduate
5,11.25,5,12.6,120.0,13,33,120.0,9,Yes,Enrolled
6,13.9,6,13.9,137.3,7,22,142.0,7,Yes,Graduate
3,11.0,4,11.5,123.5,12,20,127.0,11,Yes,Enrolled
4,11.857142857142858,4,14.2,131.8,10,35,140.0,6,Yes,Enrolled
3,10.666666666666666,3,10.666666666666666,130.0,15,39,140.0,12,No,Dropout
0,0.0,0,0.0,128.0,0,19,142.0,14,No,Dropout
3,11.333333333333334,6,11.0,95.0,14,36,120.0,10,Yes,Graduate
7,13.957142857142856,7,13.957142857142856,116.0,8,21,124.0,8,Yes,Graduate
3,13.666666666666666,4,12.5,136.7,13,22,157.0,11,Yes,Enrolled
6,15.285714285714286,6,13.333333333333334,107.5,7,42,126.6,8,Yes,Graduate
0,0.0,0,0.0,108.4,6,34,110.0,5,Yes,Dropout
5,11.6,6,11.666666666666666,130.7,8,20,144.0,9,Yes,Enrolled
6,15.5,6,15.714285714285714,155.9,7,33,160.0,7,Yes,Graduate
5,11.4,5,11.0,106.1,9,20,105.0,8,Yes,Graduate
4,12.75,4,12.25,128.6,7,19,130.0,8,Yes,Graduate
8,12.22222222222222,5,12.2,140.0,18,34,140.0,25,Yes,Dropout
5,14.0,5,13.0,145.0,5,18,138.0,6,Yes,Graduate
6,13.0,4,12.0,113.0,7,24,120.0,11,Yes,Graduate
6,12.333333333333334,6,13.333333333333334,137.1,7,18,135.0,6,Yes,Graduate
3,13.0,3,13.0,119.7,7,20,119.0,6,Yes,Enrolled
7,12.91,7,12.91,120.5,8,21,121.0,8,Yes,Graduate
3,11.0,6,11.0,125.7,13,19,126.0,8,Yes,Graduate
8,12.93625,6,13.579999999999998,125.5,8,19,132.0,8,Yes,Graduate
6,12.5,4,12.4,124.5,8,18,128.0,10,Yes,Graduate
7,13.0,8,12.88888888888889,126.0,9,38,160.0,13,Yes,Graduate
9,11.7,11,11.545454545454543,136.2,18,21,125.0,12,Yes,Enrolled
0,0.0,1,10.0,124.2,5,23,127.0,6,Yes,Enrolled
8,14.34125,8,14.34125,138.5,8,19,147.0,8,Yes,Graduate
5,12.0,6,14.142857142857142,122.3,6,18,130.0,8,No,Dropout
0,0.0,0,0.0,126.0,0,18,134.0,0,Yes,Graduate
4,11.25,5,11.8,135.4,13,24,140.0,10,Yes,Enrolled
6,14.166666666666666,6,13.333333333333334,146.5,6,18,151.0,6,Yes,Graduate
6,12.857142857142858,6,14.5,121.9,9,18,132.0,8,Yes,Graduate
10,13.4,8,12.666666666666666,130.0,12,26,130.0,13,Yes,Graduate
2,10.0,1,10.0,115.2,8,19,126.0,13,Yes,Enrolled
0,0.0,0,0.0,115.2,6,19,119.0,10,Yes,Dropout
4,12.5,4,11.0,125.1,6,19,123.0,12,Yes,Enrolled
4,11.0,2,12.0,108.0,9,20,106.0,10,Yes,Dropout
2,13.5,4,10.0,125.9,12,22,121.0,10,Yes,Enrolled
8,15.127777777777778,7,14.20857142857143,128.0,9,19,138.0,7,Yes,Graduate
8,15.0125,7,14.30714285714286,113.5,8,20,118.0,7,Yes,Graduate
4,13.375,3,11.0,124.6,12,36,120.0,8,Yes,Enrolled
0,0.0,0,0.0,116.0,6,29,133.1,14,Yes,Dropout
4,11.0,6,12.0,124.9,12,19,141.0,10,Yes,Graduate
0,0.0,0,0.0,140.5,0,24,180.0,0,No,Dropout
0,0.0,0,0.0,179.6,7,27,180.0,6,No,Dropout
6,14.285714285714286,6,13.857142857142858,116.1,7,18,115.0,7,Yes,Graduate
0,0.0,0,0.0,139.4,0,18,142.0,0,Yes,Graduate
0,0.0,0,0.0,129.0,0,21,135.0,0,Yes,Dropout
5,13.0,5,11.0,135.6,9,43,150.0,8,Yes,Graduate
5,14.4,5,13.2,147.8,13,18,153.0,9,Yes,Graduate
3,15.333333333333334,6,13.5,138.0,6,21,153.0,7,Yes,Dropout
0,0.0,0,0.0,150.0,0,26,150.0,5,Yes,Dropout
7,14.214285714285714,7,14.214285714285714,130.8,8,19,144.0,8,Yes,Graduate
5,12.4,5,13.0,122.6,5,18,130.0,5,Yes,Graduate
1,10.0,2,12.0,119.1,14,22,125.0,13,Yes,Dropout
0,0.0,0,0.0,111.8,0,27,133.1,0,Yes,Dropout
5,12.6,5,12.8,125.0,6,18,133.0,6,Yes,Graduate
4,12.2,4,13.6,129.9,9,19,140.0,11,Yes,Graduate
8,15.75,7,13.971428571428572,131.1,8,18,133.0,7,Yes,Graduate
6,14.857142857142858,6,15.0,141.4,9,19,154.0,8,Yes,Graduate
0,0.0,0,0.0,120.0,0,32,133.1,0,No,Dropout
17,15.023529411764704,26,15.07777777777778,133.4,17,23,168.0,27,Yes,Graduate
6,13.383333333333333,6,13.383333333333333,127.3,7,20,132.0,7,Yes,Graduate
10,13.090909090909092,12,13.25,131.8,16,20,133.1,12,Yes,Graduate
2,10.666666666666666,5,11.714285714285714,114.8,13,19,120.0,10,No,Dropout
8,13.01125,8,13.01125,132.8,8,18,150.0,8,Yes,Graduate
4,12.0,3,10.666666666666666,140.0,12,21,140.0,12,Yes,Dropout
0,0.0,0,0.0,108.3,15,20,103.0,14,Yes,Enrolled
3,12.666666666666666,6,13.0,150.0,18,22,150.0,9,Yes,Graduate
5,11.4,5,12.0,160.0,7,26,160.0,5,Yes,Graduate
5,13.8,6,12.166666666666666,131.7,7,20,131.0,6,Yes,Graduate
7,13.65,6,11.85,112.6,10,19,114.0,10,Yes,Graduate
5,11.2,4,11.0,111.1,6,31,120.0,8,Yes,Graduate
8,11.736,7,12.327777777777778,127.5,10,20,140.0,9,Yes,Graduate
5,13.428571428571429,4,12.0,120.2,10,20,130.0,9,Yes,Graduate
8,14.511111111111113,7,14.428571428571429,118.9,9,21,121.0,7,Yes,Graduate
8,12.6125,7,13.78,119.9,8,18,130.0,7,Yes,Graduate
6,13.8,6,13.8,127.3,7,19,141.0,7,Yes,Graduate
7,15.142857142857142,7,14.857142857142858,127.9,7,18,131.0,7,Yes,Graduate
5,12.6,5,13.0,133.0,7,40,133.1,8,Yes,Enrolled
6,13.333333333333334,6,12.142857142857142,114.6,6,18,117.0,7,Yes,Graduate
6,14.833333333333334,6,15.666666666666666,144.5,6,18,151.0,7,Yes,Graduate
7,12.166666666666666,5,12.5,125.4,14,19,131.0,13,Yes,Graduate
6,13.166666666666666,6,12.833333333333334,145.0,6,19,145.0,7,Yes,Graduate
0,0.0,0,0.0,138.1,7,28,135.0,6,No,Dropout
6,12.666666666666666,6,12.5,124.6,6,20,119.0,6,Yes,Graduate
5,13.0,4,11.25,130.8,9,18,122.0,14,Yes,Graduate
6,15.25,6,15.25,140.5,7,18,155.0,7,Yes,Graduate
3,12.0,5,14.0,124.1,10,20,123.0,13,Yes,Graduate
11,12.090909090909092,13,12.076923076923077,118.4,13,28,130.0,16,Yes,Graduate
9,14.88888888888889,16,14.625,128.2,12,23,133.1,17,Yes,Graduate
2,10.5,4,10.5,109.5,7,19,114.0,10,Yes,Dropout
6,12.166666666666666,6,12.833333333333334,131.1,6,18,137.0,8,Yes,Graduate
5,11.8,6,12.5,137.9,7,20,161.0,6,No,Graduate
9,12.77777777777778,12,11.23076923076923,128.2,18,20,133.1,13,Yes,Graduate
0,0.0,2,10.5,126.5,5,27,133.1,5,Yes,Dropout
2,12.0,3,12.0,120.0,13,18,128.0,11,Yes,Dropout
8,12.3,7,10.985714285714286,123.0,11,37,133.1,10,Yes,Graduate
3,14.166666666666666,5,12.62,130.0,11,42,130.0,10,No,Dropout
8,14.2125,6,13.0,141.1,8,20,147.0,9,Yes,Dropout
0,0.0,0,0.0,140.0,5,34,140.0,5,No,Dropout
0,0.0,0,0.0,133.6,0,22,140.0,0,Yes,Dropout
6,13.333333333333334,6,13.5,123.5,6,39,133.1,6,Yes,Graduate
6,13.516666666666666,6,13.516666666666666,136.3,7,18,141.0,7,Yes,Graduate
6,13.285714285714286,6,13.166666666666666,123.5,8,21,128.0,6,Yes,Graduate
0,0.0,0,0.0,112.0,0,34,150.0,0,Yes,Dropout
6,13.0,6,13.125,160.0,10,22,160.0,8,Yes,Graduate
0,0.0,3,14.4,110.0,20,31,133.1,15,Yes,Dropout
0,0.0,4,12.0,116.8,12,19,128.0,10,No,Dropout
0,0.0,0,0.0,109.5,10,19,114.0,5,Yes,Dropout
0,0.0,0,0.0,100.0,7,31,133.1,7,Yes,Dropout
3,10.5,3,10.8,117.3,6,19,126.0,15,Yes,Enrolled
0,0.0,0,0.0,130.0,0,30,133.1,0,Yes,Dropout
8,15.52222222222222,7,16.13142857142857,137.8,9,20,129.0,7,Yes,Graduate
8,14.8,7,14.838571428571427,136.5,9,18,140.0,7,Yes,Graduate
3,12.0,3,10.333333333333334,138.7,6,31,133.1,7,Yes,Dropout
4,11.25,3,12.0,124.9,11,19,134.0,11,Yes,Dropout
0,0.0,0,0.0,140.0,5,43,133.1,6,Yes,Dropout
6,14.0,6,13.166666666666666,122.6,6,20,132.0,6,Yes,Graduate
8,13.9475,8,13.9475,129.5,8,19,131.0,8,Yes,Graduate
0,0.0,3,11.333333333333334,155.0,5,22,133.1,6,Yes,Dropout
7,12.285714285714286,7,12.75,100.0,7,26,133.1,11,Yes,Graduate
5,11.25,5,12.6,137.6,8,19,160.0,6,Yes,Graduate
6,12.25,6,12.25,120.0,8,29,120.0,8,Yes,Dropout
2,11.666666666666666,0,0.0,114.0,12,20,114.0,14,Yes,Enrolled
5,11.4,5,11.0,139.0,7,38,140.0,8,Yes,Enrolled
9,12.7,12,11.833333333333334,110.0,22,41,100.0,17,Yes,Graduate
6,13.066666666666668,6,13.066666666666668,128.5,10,19,139.0,10,Yes,Dropout
6,13.875,6,13.833333333333334,132.2,8,19,136.0,6,Yes,Graduate
0,0.0,3,13.833333333333334,130.0,7,43,130.0,7,Yes,Dropout
5,13.2,5,11.8,129.3,5,19,145.0,5,Yes,Graduate
10,12.818181818181818,12,13.333333333333334,128.2,15,19,133.1,12,Yes,Enrolled
8,13.74625,8,13.74625,130.3,8,18,146.0,8,Yes,Graduate
0,0.0,0,0.0,162.5,0,19,159.0,0,Yes,Dropout
0,0.0,0,0.0,130.0,0,38,133.1,0,Yes,Dropout
0,0.0,0,0.0,110.0,6,37,110.0,9,Yes,Dropout
5,14.5,6,13.333333333333334,142.3,10,26,120.0,6,Yes,Graduate
5,11.4,1,10.0,122.0,13,21,130.0,8,Yes,Enrolled
6,15.285714285714286,6,15.666666666666666,153.6,8,18,158.0,7,Yes,Graduate
7,11.857142857142858,7,11.857142857142858,112.9,7,18,122.0,9,Yes,Graduate
5,13.6,5,14.5,124.1,5,18,140.0,12,Yes,Graduate
6,13.714285714285714,6,12.166666666666666,129.7,7,19,136.0,6,Yes,Graduate
6,12.0,5,12.6,110.0,8,18,111.0,6,Yes,Graduate
7,12.285714285714286,7,12.285714285714286,136.3,12,18,145.0,12,Yes,Enrolled
6,13.0,6,12.666666666666666,146.0,7,19,133.1,6,Yes,Graduate
0,0.0,0,0.0,129.9,0,19,140.0,0,Yes,Dropout
4,13.0,6,12.857142857142858,140.9,10,18,140.0,7,Yes,Graduate
7,13.9,7,13.9,135.5,8,18,156.0,8,Yes,Graduate
7,13.817142857142857,7,13.817142857142857,122.0,8,20,132.0,8,Yes,Graduate
7,12.875,6,13.314285714285717,140.0,10,22,140.0,10,Yes,Graduate
0,0.0,0,0.0,163.0,0,18,164.0,0,Yes,Dropout
6,12.166666666666666,6,12.166666666666666,107.4,6,19,113.0,6,Yes,Graduate
3,11.333333333333334,4,11.25,114.3,12,20,122.0,12,No,Dropout
6,12.75,5,12.4,140.8,8,19,150.0,6,Yes,Enrolled
6,14.571428571428571,6,14.666666666666666,126.3,7,20,135.0,6,Yes,Graduate
4,12.0,4,12.0,110.0,14,28,133.1,15,Yes,Dropout
3,12.666666666666666,6,14.0,126.2,18,19,122.0,8,Yes,Graduate
4,13.666666666666666,6,12.571428571428571,140.0,12,22,140.0,10,Yes,Enrolled
6,12.625,6,15.538461538461538,123.0,9,19,138.0,14,Yes,Graduate
0,0.0,0,0.0,157.0,0,18,130.0,0,No,Dropout
6,14.833333333333334,6,15.0,149.7,6,18,157.0,6,Yes,Graduate
5,13.285714285714286,4,12.25,140.0,9,22,140.0,11,Yes,Graduate
9,15.555555555555555,11,15.692307692307692,170.0,9,20,170.0,13,Yes,Graduate
5,12.75,5,12.285714285714286,130.2,9,24,150.0,7,Yes,Graduate
11,11.25,12,11.833333333333334,135.5,22,22,146.0,19,Yes,Enrolled
5,14.0,6,12.166666666666666,118.3,7,20,120.0,6,Yes,Enrolled
8,11.95625,7,11.88888888888889,116.3,10,20,118.0,10,Yes,Graduate
0,0.0,0,0.0,120.0,0,35,120.0,0,No,Dropout
5,12.6,5,11.8,154.7,5,18,154.0,6,Yes,Graduate
6,11.666666666666666,6,11.166666666666666,132.7,9,19,139.0,7,Yes,Graduate
8,14.6,7,14.05714285714286,130.8,9,18,136.0,7,Yes,Graduate
4,10.0,4,11.75,122.7,13,18,130.0,10,Yes,Dropout
6,13.0,6,13.166666666666666,130.0,8,31,133.1,6,Yes,Enrolled
6,14.0,6,13.5,123.6,7,19,133.0,7,Yes,Graduate
8,13.0625,7,12.625,116.5,8,20,143.0,10,Yes,Graduate
